feature,avg_importance
false;,0.08718698598081476
lse;,0.0871376324825143
 sum ,0.08405768410821138
 en,0.08395165452002656
); ,0.0821363632027133
 o,0.0815227848039214
tr.,0.08132986295492958
str.,0.08132986295492958
2; ,0.08030323486498211
g(,0.07938441410311109
" b,",0.07802247808257357
" b, ",0.07802247808257357
(n,0.07769350125030082
ng(,0.0773810502023507
ing(,0.0773810502023507
tart,0.0770438515075682
start,0.0770438515075682
star,0.07697936732832152
ring(,0.07675759421668985
se; ,0.0761508229848241
ring,0.0758723338923231
r) ,0.0758071293986644
&&,0.07375598475089981
c),0.07298319377445986
st,0.07259690523822422
"""; ",0.07178534165642554
""";",0.07175194164515616
buil,0.06796876798224921
bui,0.06796876798224921
ild,0.06796876798224921
uil,0.06796876798224921
uild,0.06796876798224921
build,0.06796876798224921
li,0.06616241184546862
ubstri,0.06530373616710924
" a,",0.0641896739761854
" a, ",0.0641896739761854
.ch,0.06244573938254608
.char,0.06244573938254608
.cha,0.06244573938254608
.chara,0.06244573938254608
 !,0.062281844902620995
nde,0.05517934872252507
of,0.0549287506635229
 < ,0.05279920459703684
rin,0.05133889859329743
bstr,0.05129232205756565
at(,0.050794937923038186
pu,0.047697772744080186
ray,0.04497462909727934
rray,0.04497462909727934
array,0.04497462909727934
arra,0.04429804120907356
rra,0.04429804120907356
int[] ,0.04426835347174221
nt[] ,0.04426835347174221
t[] ,0.04426835347174221
(num,0.043668419599224045
(nu,0.04359086131821366
subst,0.043542720934284365
ubst,0.043542720934284365
ubs,0.04352553873905678
subs,0.04352553873905678
[] ,0.04191177611324069
 //,0.04134140557354023
ms),0.040217270647914805
nums),0.040217270647914805
ums),0.040217270647914805
tring(,0.03766061185354108
e(i,0.036936168015943
substr,0.035568466841115656
ubstr,0.035568466841115656
ay,0.03533448095374769
 end,0.03482662052873324
 th,0.03318350800665297
w ,0.03313313721862565
tri,0.03258745695063119
 fals,0.026379294635128055
 false,0.026379294635128055
 fal,0.026379294635128055
 fa,0.026357226311160494
wor,0.026313920003196538
s[i]; ,0.023550062597731746
va,0.022228782551458062
bstrin,0.021568822533714383
bstri,0.021568822533714383
es,0.020751976349536114
il,0.018267005701139188
ord,0.016982756222001186
 max,0.016101907985259747
int[,0.007740188339575002
nt[,0.007740188339575002
um; ,0.002190144770751936
um;,0.0021890404786085275
